wallet_address,malicious,bitcoin_spent,bitcoin_received,total_balance,total_transactions
1124Mk9ExwqHqhv9it8b8s9oDSniwPBCKc,False,159200,202730,43530,3
11hfNun2yELf5DwcT8Hxr8gNbBid9oLsF,False,0,90089,90089,1
12QtK2T3BCHi5w1aM5mMeuwyipKTUsAdPP,False,23884362,23951974,67612,6
12BtGTcUYPdNQpqzmRrLqfUztZ8vMttaQS,False,0,105720,105720,5
12pmeYDtd4SXvJE9zx6As34ysgtrpKEq3W,False,0,100000,100000,1
112x9T3A2dJagTik9M7pKoizJM3J5yHFp4,False,326000,326002,2,18
12YvJ8tXWVNGbHSR8qtuNnMjaC323vJRzK,False,0,2330000,2330000,1
113hbxrgXuqXXgXC5y3avKaLL1UFYER8H8,False,17590025,19048714,1458689,5
1111111118AQGAvPfu3t4jt8AvENu3,False,0,6000,6000,1
12ZYMW7FY8xsK2LEDrg4RUP57cPwHhkWEu,False,0,128247,128247,1
12Bmp5pDx4nMXChT6VNRWBsUW3ySJxS6xF,False,265102,269046,3944,7
12WAiMnMash5Q7twCtan53xrghySm6sVWZ,False,0,89595,89595,1
12dNGwAJuw8eHH61LoYCpN5o575n1MbGnd,False,0,1326262,1326262,1
12FHiiY91um65mHgwkPFPXX1U4a67KhuAV,False,0,96310,96310,1
12ht98Kk6HkKkFXTkro8dNWaNTSzH1GRew,False,0,540609,540609,1
12gUsRL9XE3v3jRHRFLTGnr6BZfv5urBiv,False,0,7424,7424,1
12pQufFWaCPJj12poErcMnTvWDq9PgGekZ,False,0,408409,408409,1
115qcdY1gH24PvEUvxdWNCsEZ8mFTWuZoy,False,0,146000,146000,1
12goK48dKU299DvwKbVfv6AmmJMALYkuSd,False,0,77907,77907,1
12omXqADAPkuzKGAHLKxg6NqzxkcQxo4wX,False,0,3000,3000,1
12d7qBjL6Z4tGTRrkWxnQMkmYtVBg1ZxLe,False,0,5500,5500,1
12fYguk3ks5LPMaoXpGB5bfEysGVhCxkbN,False,0,150000,150000,1
12gA7egYmiNVUJtsxnEGLwzrQ1EuF26omn,False,0,1565,1565,1
12RdzxFnEsVTCrNJkP3kXdUbnGMw9wnhHm,False,0,663012,663012,1
125BsYPvktJRhQtkcXCtGe6NpNwA2Pwd5K,False,0,331376,331376,1
12kVb6fEWuWSefndWuzoLe1beUcnZ5emyh,False,0,7470,7470,1
12Uz9EGj7nKHn9yusVSHdHEu5q91dB2MUZ,False,0,217628,217628,1
11t8E82w1t1DaTXYHw6Lfe7ADM2zRR1We,False,0,2114868,2114868,1
12tsXbFCPtmxARQoKFyH5iruT98cvMXohK,False,0,71069,71069,1
12i6HbDqaao3R6GuayeusCVFCV4zT1x7nt,False,0,1000,1000,1
12DrBNZUq7W8fgs4JRBBseja8ngyDb4dMf,False,0,300000,300000,1
12PDxNLh2FhsP3PfggHBoWfgBVRXyREZsV,False,0,10000,10000,1
12AQBeENqaqeUXd9XEGyywLqNUQkgNFsgC,False,0,3000,3000,1
124Y3oiEZiH6z5fLqnEGdeqs6QpU9JYtEw,False,0,1523722,1523722,2
12n4sJAJPpYsicqNEqtbX1k13yo3mggPKV,False,0,1000,1000,1
121NTDxpgmkjPZtqJuDc6bu6idZdKbY9hV,False,99922537,200287819,100365282,8
12FwLDHDH4emmYjQEnEfLRtNsSZM1DgJ2z,False,319130,488337,169207,41
12MWh1WaEKm5pWLd7ou5wBEzRxmVLEYoyv,False,0,6269,6269,1
12kxxbAkVn3xdC1TMZ6ebWEX9QyN1fYHU9,False,546,1092,546,2
12MVpPS5GKMSTviSCyZXoKfWM1Vh2Wq6rn,False,0,198045,198045,1
12WEg2dktp8rYZdrb264X3rKRXmw4nPzMh,False,46623171,46632494,9323,20
12Nzh6zcKhtKk9aZnXqxSGdYX26Ddfka5H,False,0,371145,371145,1
12JFbTgmpjmRPLbz6GVb9cm9tS7S6Ef19J,False,0,272383,272383,1
12rbAHZbThCCBmpZzHG8AhEnQvDbSqu7Kf,False,0,1790100,1790100,1
123GjvDo4SF5z2rVoRtjQuZV5pPrTfDbru,False,0,7011,7011,1
123gCvsDhAYa57hetF2TrTHTS8QBNqKsc2,False,0,1207,1207,1
12CjEV8cL6T5cqJuTRqgDDfcAQU67rKht7,False,0,15916,15916,1
12YeemFd8Wxtqr16dwDuL8UT5X6FnUkvqM,False,0,6000,6000,1
11qpbgMQJ3GNxVRVKGPQ2ngzALCGRJpAM,False,0,694,694,1
12tFPGbk17SSQirgEbNnjAmEbRUFTWWYKv,False,0,3071212,3071212,30
12P35Z1RipfZn7Lg69Lk3AmZttnXrsHoAW,False,0,8940,8940,1
121n9WfuNVnooChUZXadnwm2nGiZmmBicd,False,34010000,34026760,16760,2
12fMzMVpugQPB1AbAKBuWP444i2LbGBPt1,False,0,906,906,1
12nrDEkAQshnKJm4fKQ3AwSRJtkwDKn1KT,False,0,88826,88826,2
12Bi6nB7TQ7xPsRJh1hiGXgCc5bai49HnA,False,0,1698,1698,3
12CifcKo8yadM7Z3sZNcGMwRXqa74Wp5x3,False,0,2300025,2300025,1
12NfrLfbnZ685vfEcmCUy1ZR4PGm8uLBzq,False,0,184326,184326,1
12GmZJeaoJjGh4HSACDscLZvLoUEu2vqtw,False,0,20000000,20000000,1
12n9w2VzSj36mPiLbdsB6tfpoNZye2McNc,False,0,2181250,2181250,1
12LN1S5Khq5M9UWUkXA2G83V7FnYDRsUXD,False,0,60000,60000,2
12gHFtW8arYUEnYFoNtXZ1PmEhjty26CVC,False,0,128845,128845,1
12pkttrsneitCKzTbR631tsTbomqzcwD6G,False,0,5500,5500,1
12Kwx6zEYdmTqmUgtRZstr3m7LPUFp4RZg,False,0,402732,402732,51
12sntda8MxYMupF9jy5Tq6UBKXPmsCDdz8,False,0,2280084,2280084,1
125uN9kbePg63egVjDnq611eL42nk6NVAk,False,250894232,2250894779,2000000547,4
128GaGeWHmsSLVryZhJ8qrf5Crjs8F9L1r,False,15000,15546,546,5
129pHGG5gBqNMvmUnA4W8rFwwJCRuKueEB,False,0,55690,55690,1
12nMMfMkxEjcyUUS12mKd7fZ2ViN7UZq6F,False,60104,98738,38634,6
12bFNQX8Pow4HqjtXLQUdaCJuvKyUuqXBn,False,0,975690,975690,1
124KcTpKdMG1aY5rwyZgs7hPb8KZH8jYJ8,False,0,6115,6115,1
12AQeMBVLBJ5f81NqgXZ57QGoqqUPbpxx6,False,0,173280,173280,1
12ATKWp1Ks9DEkejcM4ttgbTgSKoiAazZ3,False,0,100000,100000,1
12VZPTYb2wUzctBQsW1AB8sw5Jjy83ge2j,False,245995138,245995685,547,533
123Y5pJBCCf7c4RfxMkPWF2Y6fuoAbAgD7,False,0,1431,1431,1
12QVatxHhio9MB6jhNCAcN4sBYrYJZvTEq,False,0,37650000,37650000,1
12MiL4YW1cVneYbufkppT5BQXytwbPzcgx,False,18437,501092,482655,5
113y1zvtDLV3PCM2RZYiLAWD83wHinTmzX,False,0,354858,354858,1
112TWc5utUFP3UZDHVeBS9jMdrWkpmLrNb,False,0,360200,360200,1
12829qYJxDjyDRo7BhTsJzsUCantgxYYSB,False,0,28777,28777,1
12XbrC37CtzdNPNkh8hp15jGaf3dGJZ8Yt,False,0,1001346,1001346,1
12Mm4uWxJzDVzB2ZytRzByihtms4hXU8HZ,False,0,629880,629880,1
12KSJFXycGQGspRATYqJhCb1F8Ge6g7tQ4,False,0,6514915,6514915,1
12BNhyg2PyjfQSvZdgdqHo7wL6zBmYceSs,False,0,5807,5807,1
12RYkzZRePu7AumnmsPQa7pBzw87MGguYJ,False,0,8496924,8496924,1
12so9Uco1C9JUNdVR62YMUNa6XtXTcgeZG,False,2019815,2039832,20017,15
12eMNj9t81McFCCE4KwJ9pD88GjTYPYRTf,False,160000,160546,546,6
12tyXvVBHFaZv8CLAKmew7nrjaUVo7K7QN,False,498342,499226,884,3
12YH1KmDXnmfyG88HroNWp7VVQn7g8tHPH,False,0,270620,270620,1
12PhycgcEszuf1edyRSErPF9AgMtc2wPTy,False,0,959465,959465,1
12BRZeNZUfbfyNQyFZ7JGuheaRkdVzuK5W,False,0,13950,13950,2
123P2LaLkrNDv191BqeqRuNpBB7tpwTtYc,False,0,702800,702800,1
12ZV6n9a3gk8jmU7ou1Z2Se8SVG7NNPknG,False,0,31283374,31283374,1
12XKHqKVjyii4Rg2b1ifrsUiqQpwurFwy9,False,0,11062,11062,1
12ebBwFwaUWtErvQxvs7eeJXtKiMCPaDVb,False,0,1000,1000,1
12tBkqzuiSfSxdiccZRPzaoy5t2AFhZS1Y,False,0,1299563,1299563,1
12m4puno7S3XqhqkB47GbkCywM5BVj51Ee,False,0,85310,85310,1
12KUQti5CfFRaGvFxVxPBBdTJRf5FhWUFw,False,0,107438,107438,1
115N8CPA7g1rKoU2CzdQKBaQ8N9W2WfE8Z,False,0,12262,12262,1
12BKZHuQeHjixWqJt1FKGzBz1ZsETT24Tq,False,0,64908,64908,1
12cTJqRLfewrfRC8Ccs5kdAHJHmwaYT4jP,False,0,8880,8880,1
12EXjQDrkdR2FQtCwpK15jv35RkWdEuMAU,False,0,130254,130254,1
12CGrVgbtQZxNDBffSKLPKr5RnkEarfqRH,False,0,14644,14644,1
12NoWWgTXnBRXopfPuK3fBMxag3AvivX9u,False,0,1113,1113,1
12RfDp9bXUEZBNKryrDTSEfDMKpw2b7gKc,False,0,9999221,9999221,1
12JGR5fBe5kjN3Z7d8mB7dpovBXM63u5mr,False,0,1622,1622,1
12He9dNQqS1d1M3euHaa7XoNeqxcoFc5Un,False,59682,93506,33824,3
124oS4utdTxVSRdMiScqMJwEUm4LKhW8wb,False,198845421,200086413,1240992,25
12c2TJU9k2LcmBPGGA2xshmzqrMijMvube,False,0,562,562,1
124pvwQkarYpESaDD2TkYbrwqcgsN8DBGk,False,0,185614,185614,1
12tXqpMpgdeLznLPN4nweRt3LuCs3nWb57,False,0,99941,99941,1
12ckuCDQfjE8Sfh3KpLW4RTLzY7scwDyes,False,13396,50546,37150,3
12oALxskBdiuiRdFM3rova4k79mDrxshga,False,0,2983000,2983000,1
114LCTSJ7vZwo28xtVf5pVVKkfYVYyaaqX,False,0,1005731,1005731,1
128caiWBmguHMtZpeQPTcEjMUSXowDeAWo,False,3787741672,4061688665,273946993,126
12EjvPHGAQB1DtDmdKKCpHkrXFhm1K5xkk,False,0,120000,120000,1
12i2BFvjAdTeDBjkMJ7X5B32nJc9vBUUKq,False,18850,29368,10518,14
12PvNGVKhZdV399F9yfjdPWAM8PvfFpMpz,False,0,418958,418958,1
12kBc4TM4KaMWhUHqdiRYesqjmxKVuBoxQ,False,32421275,32476077,54802,34
12UdLDxZFRo7rtRipGPzxoBSukFVWQpdtf,False,2205564,2215419,9855,10
12hdfuXztn4Q8fxq4oDEXrvhYj2HbWfrmq,False,0,5610,5610,1
12DNmWw1unkd5MHrwNTZksYAPrL6pyb7t1,False,0,159500,159500,1
114DaXi8HJb1m1PWo4FfruQeFkBAF6xWkC,False,0,5430,5430,1
12usAoQp1ztDKV6hovTqLvZfaZTMLWwMSg,False,0,5140,5140,1
12GEhon2rpLErcQXP9zDU9RWUuxLPc3sb5,False,0,679,679,1
12rui7gR5znPqbqLZdtYqeW1tTK9i7NNyu,False,1999994,1999994,0,2
12dJo2ndYBxCU8BjtHgYqv1w7rHaVPUSZF,False,0,169935,169935,1
12ThPPGQ6sYKAoKt9o9h5Z7QbUJQzxtsHq,False,0,3600,3600,3
12KzaigJUvabQTLdQiReoQNXkpDyUkX9cV,False,8561587,8561587,0,2
12Az1wAgS7hgz97ZFqV1oomdL9ymzccoxL,False,0,2857,2857,1
12DW2Z9pXJsVnQXbjBzxtn9EdygfR4tWhk,False,0,966,966,1
12AxGRmkFQJ6LPh1cgzGhoYzxX7KeN4mVX,False,0,50000000,50000000,1
12Bmtsn58qiVZ4VsbMP6T1AzweLNrhCbeY,False,0,3865732,3865732,1
12Epipsn63yQPe9f9ZyAwm8L1bDhmGTyBX,False,2327500,3141200,813700,10
129wTtmQiVREVuWX3aKPg4vNk71V6kNsoh,False,0,78627,78627,1
12N6XMXmwXUoVvvKP2pRXNoQRd5GxNrmFx,False,0,74280,74280,2
12FBCB71NYmz4agjnPF3NvRDuXDjSbFE4Y,False,0,230455,230455,1
12N7FVbGTCrvcSsV95zQH3wT4B9Ugxt9sy,False,0,564954,564954,1
12VUwXKewWGHLuSh81F6qTYQrysgfRLiD3,False,0,539905,539905,1
12Axv7NJ7mFAiqeCBkGp7BMiJWbFd3m96t,False,0,1000,1000,1
12fmaqAmX4S9XjXrcciNkbJA9wAuLiHUGW,False,0,10000,10000,1
124QKfaZDKqJHraQPn3mqHoc6xaG6QZjBN,False,0,9712413,9712413,1
12CK9uJ8LUNwQ9yKn2ug1HtdCUv23eq7pQ,False,4466875,4705366,238491,51
12qHe1j5U6dphsn8RsoHEaYkCyp2H1g3L7,False,0,37264,37264,1
12jn73M3BHdKQDxRBFSa1554BSzxBxts6T,False,0,12362,12362,1
123EfjD5NKb7cnk3pU1HgD5fVkVoV6v2bo,False,0,985600,985600,1
12S2S8szjqv2kzkVY1yTxMoBx7q8L3RMd9,False,0,105811,105811,1
12a1JSCcS3gRu5t8bRJiXFUHi3QCdLwzwv,False,0,170012,170012,1
12jVVgKXNvdPPkx4Urtk24tCiQUZQqgkru,False,0,10000000000,10000000000,1
12Y2DG7wCxvuJJ6nZjpBN1PYyf2UELBboM,False,0,30246,30246,1
115865Fjdn4qPzz6p3WF7fGhfkPRYUTS3L,False,0,155044,155044,1
127AMcqWs3BhtTyQ93CLZA1DiiSFSvqWzb,False,209110,485142,276032,19
115zYPN3KBsJTakL8hWnDFgx2tmTHmUvSX,False,0,1765640,1765640,1
115JAMGCrP622rW9qEwozVhWnxuEmJre2r,False,0,146284,146284,1
127QnLRX3bzWbL1S2WsKLGRTEkGfXgSGdH,False,110762452,111403197,640745,7
12pcFvYHmE6UFFQZthpWWUdTPqxGsdywVJ,False,279380,490791,211411,11
12m2zn5W8HVPFtptpetZqtS9NpAarU1xEm,False,5613,6159,546,3
115ocYAZoiLdYnMzbFTBjcBYSWEzBtu4qG,False,0,182496,182496,6
12WMYKD5YDBpo1Fmy95Y3cJ8C9f7tehKpp,False,0,1911,1911,1
122GLfMK3Uxvd8XTsqcNr2uWZUWDEf8Bva,False,0,50000,50000,1
12jLWJfXaFHArqQCHUtDtZjoFNW1zxpnNE,False,0,86200,86200,1
125Ecw7s2RFihN3be2V57MrF68Js9ufCwW,False,0,2000001,2000001,2
12rNwCJULDLpWYaFmybA1QeTmCGCHcE89S,False,0,1638,1638,3
123SiervsSpZHi3q8efW2dovcFywBsRZUL,False,0,478163,478163,1
12csVgYfk7GLGsqEcAFPn4pTKtT9r7yitN,False,0,522981,522981,1
12inbwzVDtbASQcT3uMEX1tyguwrEuNoMX,False,0,1076,1076,1
126F7akcwT7KsEt2GCaDiu58joV7FG3DDv,False,0,100000,100000,1
12qgac4wcMhuC3kaGYQhcFyWoZELm6Nxvg,False,0,108862,108862,1
12nmnx96YVCs2aoL3W9hoo2qc5WTqfX5QN,False,0,927149,927149,1
12KeMRbirKekVZeFKRjZ2PVutDCQPxKxKg,False,0,15699844,15699844,1
12PnZgYm3z5ATYjka9wVdck9b5KSnXEmKD,False,0,821458,821458,1
12AWnV1GJr8jWgaVLd6WL3WLoBLpGuARCr,False,0,148123928,148123928,1
12az6C78uGCUo69rgsR8JPyuHyZBTUfhCN,False,0,15004,15004,1
12XEda455WWa3Lew8Z9t7zMUQMFK8E8nBY,False,0,87297,87297,1
12V8tk8pwVUQyvLNAWypPEtfDMwaEkuqog,False,0,63324,63324,1
12mjA3bBzCHoMKuNkVFrJSxYi8n3BBLq9s,False,0,9527,9527,1
12MYAtHT7k2bn9HeRfU3UEAg7Ng3RSV4Xr,False,0,12632,12632,1
129cowLHv5Nr8Ka6sGv3qpWPrNHZk5o9F3,False,0,1445,1445,1
12ewWZXSXfxyVeJ9T4RoZVNvEWaBzg4ZVx,False,65838037,65902674,64637,24
12TV9x7beZ8fpfdT14sKESNMJqwD4ALGVm,False,0,381494,381494,1
11AeDrgRvEgVLEbtqBZshYcnR591z5HrJ,False,0,27400,27400,5
129WrJwgdB18YWrbNyVtVGYsELCQTfV6up,False,0,70000,70000,6
12uP4Loypt5N6nqJcngRbdTRrSjUDUjEwd,False,0,12417,12417,1
12tyRPBkVyQnwCprSHbQLEVe6hLm3cdjqg,False,0,4119,4119,1
12Pn6VeGECsMQuAGpxSxR6WyJ3F7AQdrrn,False,0,53479,53479,1
12qUw2DPtba4Sk8sHpScF5Zjjr7jLMwKii,False,0,16605963,16605963,2
12MUY2sZivE93uVNLtzeKz6DybepiaBkTk,False,910850260,910851075,815,21
12ioC55ZLaZn7K37eKaKrVuH8Aa2KmZfjV,False,0,5500,5500,1
12AXkHkKzef6N9EsCm5YB134CQJStGSJGi,False,0,860000,860000,1
12K3C5CM6wQLBpb4V5M5rkLSnVgbZUWPPV,False,0,11157,11157,1
12RMMkiJ6BWtjnwW6pqHtgQokGv6ccefwJ,False,0,1005500,1005500,1
1253qQoUfXRipZ5B3uybgstAjPpXthZhht,False,0,3730,3730,1
12roVJVayGCVjyhoXnPmn2TazZmqFyEiyv,False,0,7670,7670,1
12uZMr71FbiGbeP4qHzShkfaZHZ58uF3T2,False,0,199000,199000,1
12dhreXYSJh2kLAgTq1YszyKTMpUnVtSVy,False,0,3291719,3291719,1
111S67VZynV9P1Qod3tabSaaZaWYTXwoF,False,0,139844,139844,1
11DAkTvaoTWvQydLbyqQgxRNoHK84AqeY,False,0,548,548,1
12o7FWszVs8xun3wjGPqZHUZvCdtUBBnsV,False,0,231331,231331,1
114iGSWcJBCdtZsyziDeoeCM66KcVZW9oo,False,0,352172,352172,1
12jyaFGuKWQ34CJ6ycc5keViQ3MVw1uSsP,False,0,1500000,1500000,1
1286Z3uM22a8KhiWVU81CTzjBXGs2sqKxs,False,0,558653,558653,1
12USvry4wHTW8FJsSHqWWNmZ3yDX2JkQwy,False,0,18551086,18551086,1
12emJ5mz3sLiMHANTR8WVMd11EwjbKsJek,False,0,19982,19982,2
12ESN1rDEMZEuFs8jzdopd2iDsPNwfDhj7,False,0,816903,816903,1
12a8JDWjVsDrjgEhby9eJoBttSqVoCVJmE,False,0,1010720,1010720,1
12Bx1FctrQuauAmSaDMVZ1RXE2xKmYa1zV,False,0,548,548,1
12fw2mFfqRdi44VnVy8iVuXRFV2yCFQaeB,False,0,1344101,1344101,1
124gp8REbaZzw4WMz1faGeRG5SsVXQgrXf,False,0,892726,892726,1
125cYSkUkbBTHnDvuXgHqaR9gsimtCuKyW,False,0,5460,5460,1
124vT9by4H2UaTw44X995htveKKoaPAMEQ,False,0,3200,3200,1
1125qbgf3KUy8odp4VSA3B5CFshqdKFrYu,False,32250666,32252781,2115,178
129JpjZhjjeHeYPHG4BVtkV1hQTdJQjjnE,False,0,24600,24600,1
12U26fmWVH8wsb8hjQkHZmgDX5jFfXgp2B,False,0,450000,450000,2
12gn5mTqPh3NREv8gkWZYsj4ywBAJeJ2e9,False,41301344,42039321,737977,8
122KpAxa91X73GMttG72UD7V1GSfjX8r34,False,0,102462,102462,1
12S5U8RB5R1hPvQdPcZo7DYdjStnEw4mAg,False,0,200000,200000,5
12npVft6rkPUGExJ4HPjrzsr1WjZbP91eC,False,0,7326,7326,1
113VmwhSA5FNfucrnj83MBwCFcp3yu4rLE,False,0,220000,220000,1
12pcnfkNqqnFTs8q1LmkKoVX7kdY9xo39m,False,0,324768,324768,1
12LkqLDgBKodrPU4UN3NoJyVFnnq2ctqeu,False,0,986849,986849,1
1243DnXLKfZnR2g11X2nCNAswhyJ35aXiE,False,0,11935044,11935044,1
12c2cN3Jddavy75oaHeVQHYN8CCFsgZq2T,False,0,35156,35156,1
12HznT9DKeMTyAx7NHWiCofch7NN6r4C2i,False,3454,4546,1092,3
12LWzsEzRBrtgQwPAYtoQK5vkPMB3uHj7u,False,0,1022463,1022463,1
125iVrucJrWRFueVPYYvk8YJkNRLRDNtG3,False,0,9992,9992,1
128BJTsddp849qBqyARUXSazsgcJxLWU8U,False,0,57250,57250,1
12hZNyDJGRLqdJNKjKLvQWmzrgBD5bv55L,False,0,118861,118861,1
12CjMtmm9GJbcsaSUZE7EJnGnd6r9i6ZGK,False,0,2826951,2826951,1
12J9svnALib4md4FninpmiSoExodcH4ugU,False,0,6559,6559,1
12SCfgfgbecGod1vhVWsaukaNRkzYnSZZE,False,0,6425,6425,1
12AGL7n5RZQ3EjD8PJLHNhQg5GCBhGkgTy,False,160000,161092,1092,8
12K6ynXXckUvnDjVMMUGkxiiTDEhkFeLRa,False,0,441058,441058,1
12CWeCs2xsNRbnQN4KFJiBAkVQMKyMWWmw,False,0,200000,200000,1
12X29b1i6AGXNDaKa7erMsNhdBo1LiWvGj,False,18386,18932,546,3
12qsjngv6BiaCQDioQqDNSzwbx9SYpLsKM,False,0,3,3,1
12MLyRG5tFGeYowmPfhgg4D2jXxEdsm1gR,False,0,64900,64900,1
12X78jXo79oCWnwvFVUqCu6oArMjQuJZo5,False,0,848847,848847,1
12t3LYYdCLNsTEtccUWJGNxRsgTnk4Vg3E,False,0,2213,2213,1
12AEYNcGXNMsgfjYg5uGYaQoVSBicD9DSo,False,0,2786,2786,1
12b3woJrnt4efoDFWx9hRmEXGSHhk2pGDy,False,0,154076,154076,1
12bAZyFLVzJbkMEJ2zdGbx3m8iL9ujHUzS,False,0,143042,143042,1
12VZGX6KACZpDZYwb3nNjk6qKfwJvSBgdw,False,3368641,3397862,29221,10
129eAN19LoMati7CKcKKYLBbMXFdHHbinR,False,700016212,4815876983,4115860771,3
12AywbQ9qU7sDmhAmwZJ86VQXxLBAxQgoh,False,0,1920,1920,1
12oLjmKbTLCZqttFdf2JSwWt3QpEqHgcAx,False,0,15617855,15617855,3
12s9AqCPe5G8K5oUFXbWGRLeY4autpeYCN,False,0,11478,11478,1
12P2T8UwyPaJiyYLtWN43xYs4djpMy9SYF,False,0,2500,2500,1
12kWudtHwx1Aj1ugjUy529AYGCzuepgzSW,False,0,3241313,3241313,1
12ZuAtP87eX4MyNjZJfYs9yNKCpciZFSpF,False,0,35291480,35291480,1
12MCiLasUpea6yQay9WMfVZkJGAZ7Q34wf,False,0,5310,5310,1
12cdFxXgD6fhvj1Qt6zbeBEzyqwNBkxnaX,False,10000,20000,10000,3
12aLHZZghGK3JnAt6uYCitpsXwZ2ncM33M,False,2184,2730,546,5
126W11rht9DCupnBKSZvqRFcQV8qoNnYg9,False,0,11730,11730,1
122Zr24xFptJThNpXnktSVRkpWAvFoyMte,False,0,95229,95229,1
114ajU4RsiWhiJCsFkFyvTz5Ea41V82qTk,False,18796002,18796003,1,13
12gbyc8C5rkK4bAVrL5pSc3XeS3Fc5KpcZ,False,0,299950000,299950000,2
12iKRCc2sApwJqi4cwpEPMrqGVzHmhEmPw,False,0,6106,6106,1
12bKm58y9hnbrCMaX88UVM8kvd2C1hf1bW,False,0,17000,17000,2
12QLj1MJ9gwCgqi52XbhzvDGJ78aarznce,False,0,123500,123500,1
12GnB9opw78tPgbJG4BCmaU4o6H4WhzBU4,False,0,80018,80018,1
12bwozvS9G4bVFzSytRrG7rFV7rkSzwhC5,False,0,6425363,6425363,1
12szFRUPFEfQhcsSPXTGiFoJT3qn5M7EJ5,False,0,10918,10918,1
12CcHDoFazC2VKunjoDG6oEpWDQdZh62tA,False,0,4327,4327,1
12AUKTZN4q1KxEysUmkMKj1F1Yx5a4UNGn,False,0,3023,3023,1
12Y4t2tRqqjqkfaBwnSXMnfmB6WUBFS3dE,False,0,2614300,2614300,1
12pc1BjF691KTf9dq8QrfhvpS6QchJGSwP,False,3395282,3566246,170964,25
12c5wnDFwKUA6f8QCYS81y6bSEzQ5QYmvc,False,0,47294,47294,1
12dWYRjWbqhqq9wNodN7xd62cyTDedtx7t,False,0,1371,1371,1
115KMez9PVaxXQrpM4QiSrqMVcybbPuGm1,False,0,990922,990922,1
12Dhgjz3zAJqqbuiZSEhksKxrjJhFEPwWf,False,0,319860,319860,1
12u9u313bUNgdEsTdm2SkGA6iiq7FpNBWL,False,0,1543,1543,1
12Ar8wX38UKXsvoKmic2kMHsYa8SXZt75h,False,0,4207,4207,1
12HM4sJZiUtdmZt4hswkiqan9FAhrFcgNP,False,0,26942,26942,1
115QpPrL9vKqiDLoevdXJ5XWRjB8kvUM58,False,0,6124,6124,1
12XajzN4AJKhh97V3mPDCEsJbd6rjChGwF,False,151525705,151534420,8715,10
114wkiP6SyYZ3Jcqz7b2Z67BV1EZ3LJbnF,False,0,193955,193955,1
11L72ncVJjQSHDQkJtpeMeXqMCdotg65p,False,100050000,134077001,34027001,3
12aH6BSakhTsnGiuo9FtXuoBza3CaFYzQa,False,0,15562,15562,1
12Rywxn9qM169xvrL4gnpnfLKgBFhCai1L,False,0,17147,17147,1
12cZjg2LYQEv6LmwzpKY254inH7B9XmSnZ,False,0,404602,404602,1
12A3v3eHHjrypa4djxxqT4VSkE34G5NGgc,False,0,60721,60721,1
12D9uNpJKQJTyxgkCBt6MPdkHnaqkZGgLc,False,0,1772732,1772732,1
12SjTTRw1nwrP2vyuCpGEu241gRSV49z1Q,False,10943230,11007800,64570,5
121CzyvBw95wPZTrSF8QTnagB3LjKFUvmS,False,0,382590,382590,1
124eidBCVQBUqTaUwTLXmY2BPFVFWTCM6c,False,0,28800000,28800000,1
126zT2VwRMK5bRoxzfrzsKUexwL9nS28et,False,0,326622,326622,1
12YSapKEto3GzivEur9sSX4piRNZSnbq3U,False,0,1577915,1577915,1
12FyYTccN1hsT1VD7y7Nt1Dg9v6GjaUjxv,False,0,206213,206213,1
12YP5JV9nYoMvogRac7RvCLu2sLh1MMsX4,False,0,60000,60000,2
12u64r59tbpXzwxU7KkczCL1je8hoAdwbi,False,0,7189,7189,1
12DbTBMfZx2ZBXrK9rvyxM5L9uuCcKV7YQ,False,0,49454,49454,1
12f97ruMgYewbWfWgCSXXJvoSexTfyrrQP,False,0,10300,10300,3
12BofHfA2BMHki8Htm9AErVxuw7pVXusvc,False,6920174,7947704,1027530,11
12mzAduf49z4riXcrXBvQDJCNnu2H2NBSM,False,0,3341,3341,1
12pifzW8QxzcKwemKjZtQob5V6psJcaH4c,False,2921204,2976127,54923,24
12badA8dgpGossLzbnmweY9EXf4UMqrm1p,False,0,15100,15100,1
12KnuuzELAWEgFTNNtTaVsSA5ECRMRBHg9,False,0,14893,14893,1
12rapsBvLApCtYM5uQtGL5j9kEx3nrp8uY,False,0,4840,4840,1
12cXdnKjNgB1KPphZbQeu3spT1eBUH6do5,False,0,2956,2956,1
12F8aSzg9VEWAe98zwbBYNkPCmoR2huzE9,False,0,688,688,1
12Xc2My9KohNysvDxBVQmrEEYcGh5RXcwz,False,582871,690704,107833,36
112ohivZYxyGdc9rnt4tS3ufenHFt82uVx,False,0,728,728,1
1244ig6hF16cRAXwGr5s94BQTV3DjndFWK,False,6532533,7061947,529414,33
11279PWm2HKhwEbZ1sat2Wp2vZCA1s6GWT,False,0,4205,4205,1
12Sztt1sNnmepdpC3GF2yUpbbrYodBQodc,False,0,2000,2000,2
12JqZttuyKmQdGge1c2aqyaGdvgHMfnh2S,False,0,72538,72538,1
114bSjTGscaU6grzGr4FS1kJfy5NBzkgD,False,0,35056,35056,9
12KJqNjDyYo2N99AjURACczuP8Y2aUoPcH,False,0,153564,153564,1
12uHqoFSvPbhPbtfLSZW3sxt9dUQ8mzDGa,False,2640978,2670180,29202,131
12ma8U6A2xhLjghfBoY2Fbjs8C2PmBqqJW,False,0,4320000,4320000,1
12LHvaUkTKdJdsFwJewzi6xPv6UVrYjWvn,False,1177696,1177697,1,3
12TsJm5rVvucaC2ao8KaKDiys4TY7P6h7U,False,0,24794,24794,1
