wallet_address,malicious,bitcoin_spent,bitcoin_received,total_balance,total_transactions
111Fwq4A1rzUBVzJhdYWAqQS5HUqgyqWY,FALSE,0,1,1,1
113wJXUx8Jt97M1yD6Voxh8wsd2XsEJxGm,FALSE,0,990180,990180,1
113KcCCEWboZ9mbXLn2BXdo11sRHMto6wF,FALSE,0,6941568,6941568,5
111111HB6pkyzX4aeutfjMywenXe1yF3,FALSE,0,548,548,1
112ZcGYLUCMbK6xhacjJHjERLecYbY9qCT,FALSE,0,8830200,8830200,1
112cRnJhxj4LcQQj5UVpyh7RF2ZcoHev2s,FALSE,26721172,31277996,4556824,38
113RP42WDAnAK9KSMPg81uQkuivA7hjViw,FALSE,201010000,201010600,600,6
1137Hpb5im1jnX7RAVgKRAnbboXtudyREP,FALSE,0,30150,30150,1
1128s6wJFjiPSQfcUCKMjeCbWXsoWK8sx9,FALSE,0,19749,19749,1
113jpLUW7qoj3rJF7DFLJEs3BTuLSSfLwY,FALSE,105091,105091,0,2
112iBUaBY9LbowrcxW17herJcaYhSSEcMA,FALSE,5500,11000,5500,2
112SrHrVUbttuCDhwi7GPmnFhk3KD5u8fb,FALSE,0,4493293,4493293,1
113bQgSf3UVPJHKGVnjBTci51gh7WiKkaS,FALSE,27210,29730,2520,10
113KRBB2SzRAT53jwo4fkJ4MYFtLSc6dZh,FALSE,0,6000,6000,2
113yVLy8BxEhPwS4w6jsiqS52SaCXEqf64,FALSE,0,579143,579143,1
113u7RcC55zYnYH4N1y8NfrjjPzZxuts2A,FALSE,0,4580633,4580633,1
1135QBo3dc2nw6j8Xs2JFT8Y4CDRo9Ehqv,FALSE,0,10000,10000,1
112rqVrKWDmGuDCzFDfKLAaBuDUzMBt8HM,FALSE,0,30992,30992,1
112AyeeirZ8csyssfUGhwhErAv53YcmUJc,FALSE,0,13493500,13493500,6
113c9J5Y8cfxyL4pBYMns2cVNRgjjQJCkf,FALSE,0,500000,500000,1
112zAaRStXrZqFXoGWVmKqMkr6MbiXZ1D,FALSE,0,10000002,10000002,3
1126WRPBumwXybTqFoBN44y81F9YqYMnAD,FALSE,0,334000,334000,1
113JKENuxvGdxffQPPAuvrpymWqfLsM4S6,FALSE,0,1031,1031,1
112WCBhybLZtpK2KbcGE8RasRLkbJsfVSL,FALSE,0,1930,1930,1
113w2yYrqb2HwUdqTQYsAN82ce94erR1E9,FALSE,14806,14806,0,2
111YnZXRgcBvmxfSKmLkotF8psXLrkum5,FALSE,0,2730,2730,1
112qFtRpkJr9LognZ5kAynLxP9ggvHYfUE,FALSE,0,33599,33599,1
113RohiFqbVEjJwPCThP65NiLug6KxdNSb,FALSE,0,502819,502819,2
112QkcRt3LziMAvAbYDKNe24qPAbtxxviN,FALSE,203533,203533,0,2
112gApSKwH1h67kV6mUzkFujD427VjAoMY,FALSE,0,921424,921424,1
112GJmEdRKQXpnMAbSnsXmtLfHHXxVLWHm,FALSE,0,709,709,1
113vPwiHijYT43jBqNzXAwFPrx6T8ypV6Z,FALSE,0,59277,59277,1
113wB6uMEsWhQTDz6hpNB6zgkiMCwxZtqM,FALSE,401924,401925,1,3
113rpyZdtQd5byShWy1so8LtLoYwKgF5C1,FALSE,546,1092,546,3
113QP4td7zpiWinsJ4S4TAVhT5CybPP6qq,FALSE,0,280259,280259,1
113oZppShPhjUckpNjzQCGiLU77fmkKCpU,FALSE,500000,500546,546,3
112ztYxKCUYchRrFMoeCXvZKvpB5yQq9QE,FALSE,0,997890,997890,1
113e8BFD5JGLJ8uFd4MQG8Mp8oRmXi1rsS,FALSE,85158,85158,0,2
113FFmyxiiDZ2dxJ3i4V5xDgwjea5Y19ov,FALSE,0,5310,5310,1
113JE9oeqys9qB7HJbwXFHj7Y7iLVcJeQb,FALSE,0,526054,526054,1
113iLDkDShfC4GfCE8eRjctxzTK93Mucgu,FALSE,0,4488,4488,1
113GSQJFpZHgp41visR7v66BRfZYi37cwz,FALSE,1476500,1477420,920,2
113pkMtdiR1Aby2HKu3uh1CqkgempEeg7F,FALSE,0,41258,41258,1
113hRKVyiCCiGuEdtDH5McufKJz7btSYMJ,FALSE,1719360,1719361,1,3
112LChoaMjkgyxXw7joUFTEymCJiuiEXdU,FALSE,0,644449,644449,1
1125nY13AGwQDVYj5qjqz2TZqtLkdM7jQJ,FALSE,10641510,11987118,1345608,2
112qyr1uaJMCkfZQXnCYgiaXo32TYfL4a1,FALSE,0,2500,2500,1
112scXroZ97WXMEW1CAZJuJa5nJjnXUo7n,FALSE,222167,227940,5773,3
113MAehShWY8xf2L9o5rM9P3yUgTJbBiRg,FALSE,0,262813,262813,1
113sPXHCj2u4dhDprKpb6qBwfPxBGY9m9z,FALSE,0,100000000,100000000,1
112mZYuNnproxemHaAxcvtxjvgFecaASK6,FALSE,0,1044862,1044862,1
113zWXgXerYkzbfBK7HQDUVmbJzaSjeobD,FALSE,0,10585,10585,1
112K5jLc5vYLSQsfux9622UzioT1nywJmX,FALSE,0,2256,2256,1
113fAHUyht3mNZtWS3vuYoywgGJVvn1AUz,FALSE,0,758,758,1
113fwD5x8CbXSiLbwjSwqkmN7a1ik8Ztio,FALSE,0,1816,1816,1
113xc4p1bid9NaRrMNb3awASLKUmXiaPDj,FALSE,196332634,196332635,1,3
112QPvbwSY7apbmrSsL42p3tXZBJUUVctB,FALSE,0,2500,2500,1
112EhZ5DdEa9td2rosEJzRhsUvR5BJJ7te,FALSE,0,5109,5109,1
113mLYyCRjNY91z6SZ2fdQ9yyib6uFZsZw,FALSE,0,10141200,10141200,2
1139os6BFzXEg7cqFHXA9gAKT2aJXf7hGj,FALSE,882257599,882260875,3276,32
113fVBVnjWt32q2myCmzxrdxLBrQU4yA9h,FALSE,9135100,25376128,16241028,4
112FAcQL7SBAQGuwEfiCm7iS2gnLWg4SN8,FALSE,0,546,546,1
112cfmPfb1zt3LD34sf8tPv7AiSw7j1Aow,FALSE,0,7867,7867,1
113aLsLb5Be7cDkLRsBQ2YEqBZs4TdAqmX,FALSE,8921281,9100000,178719,4
113s2zAR2fi8WCQnA8QXLRGyLBj6FoKLxt,FALSE,0,554,554,1
113bHadvXS7JeBgzpQZC5aZH8K36koZ7o9,FALSE,1112810000,1122810000,10000000,3
113QmDhPuC2Rrp3NJ2VS7d4UTfdj4ruHYX,FALSE,0,3850000,3850000,1
112wamFiVc1siirB3kXmaWukbYaMSaMVmA,FALSE,1338882,1338882,0,2
112mPx4iWPxfgASiCeSMvAnTek6AQRFSUm,FALSE,0,100000,100000,1
112pbdmnVHpPQkXdJQAu4YYBQsZS6ocbTw,FALSE,44363686,44364724,1038,3
112XLqusrMRTJEePntXkYVxhmq7NWJdQaE,FALSE,550000,772807,222807,4
112MXCHySqo3CpaKH2ruWensjGYSUcsfLC,FALSE,0,73852,73852,4
113HoqtGTyJn6ED3LDbokJopLp4ntD6B12,FALSE,11966176,11966177,1,3
113cZbXs6mp1Niz7bzvsY5nPwPxAeR9xW6,FALSE,0,4048500,4048500,1
112eTADjKrq3ymmSysYYVSHXCuaDWZKRF5,FALSE,0,21688,21688,1
113MGokB18HVWoFbZw6cyHWNU1cMp2wNJ,FALSE,7089232,7154738,65506,7
113gvdMv4fNvnHrknhaqgT8mbhYGUgJbbj,FALSE,0,153330,153330,2
11326sQwiXiyok1YnFHz9UWuzTfQMGtMcw,FALSE,0,1,1,1
1137rAvC89CTRe2T6Dj1RXnzXzzuoNkyNh,FALSE,0,11359,11359,1
112qaVJF56PLhRG79yJCaTdknSUUczV2zZ,FALSE,0,150000,150000,1
1138Sjt3tQBmupY4NXwQ83YyLmKNPP6aUJ,FALSE,0,4146,4146,1
112iYvVBgtawN5e1o2eCyAq5J4JfKsweKm,FALSE,0,10254,10254,1
112jVdtuF7Xz2TgyWtPCMZqHGAzTUe9YQy,FALSE,0,1067694,1067694,1
112jMuuERJLYhFMKspBbCeFwDg8Dd8jVNQ,FALSE,0,6002,6002,1
112GEe7yn8eJBAfZGJtabCeoe6LSk9X4sx,FALSE,73856443,115359309,41502866,29
113qQB9xyTncyxA9wxwYqeWJYhKYDWboMd,FALSE,0,104512,104512,1
112XRdJYdqFkR5zTJu4rpC72UZ3Ln3UmUT,FALSE,7286944,7286944,0,2
113UZRjj1ay1KvLr1oNymSViGzLsfkoBx6,FALSE,0,1930,1930,1
113QGZUXH564ZGEjnyZKcU8SZyXKANypHF,FALSE,88700,88700,0,2
112gmS5iocUtcyPsMT8SL3n3NtxAfEkrq8,FALSE,0,61388,61388,1
113sdNhzxDRwDmt5YEnT33Cenhpo24Xv8T,FALSE,0,2801,2801,1
113BqLgnJYvXo8A6sssgGvq9NRbUrrXgKv,FALSE,65799510,65799511,1,3
113SycRzNP7HqFPazgMJmnmZrQrxT2FiEM,FALSE,0,546,546,1
112Bk2JrQCowRr8ZEuULsJGCgkgP5gzcCp,FALSE,0,1190,1190,1
112xaweAHymzGJZVgPtnkJHc7X1WWtz8XZ,FALSE,0,75690,75690,1
112KwoxCnPAPgvq9HgaJFspYiDy17yjEzM,FALSE,0,100000,100000,1
1138A2zEST7QpaEKr2XmjvEYDV1MCpvzr2,FALSE,0,587,587,1
112WEoSwkmoHTAkxeJ34AzU9agA3p1wzhu,FALSE,0,1435,1435,1
11111111111NVTa6z1KSCfm2KwS53,FALSE,0,5500,5500,1
113FNkWU6CXGX4CjV6yAeSKmqre83zXi21,FALSE,0,4572,4572,1
113joWEmgvyaENZGuf2bvDSG5dAK1WmDNj,FALSE,0,5430,5430,1
11283CzWYChrTkWmkWmxbEEuKCR3Px7KzB,FALSE,0,215338,215338,2
112s7jrAQ6dgdmSN4NFKihM6RvWuzd1Jqz,FALSE,0,60000,60000,1
112V2iKQKxixAwSYBRs6jXuVpGmebfQeSV,FALSE,0,7566,7566,1
1116c4Ty8mcb7MUpT9eWbQ22X5BBvWtms,FALSE,0,2730,2730,1
112e84iVCNnJYS7Ss6iYy1HACo9n1RVyMJ,FALSE,0,5798,5798,1
1137v5LUcP75uk38jiW1fWK67NRnr5SEvx,FALSE,0,7442,7442,1
1135dj4tBbRKt1sUuk4QL6Cke5LUkYm5Ng,FALSE,215290,573352,358062,14
112aiXFmcijkimWxqqDFZABkegycaAN9Zr,FALSE,52033,52033,0,2
1132in8btjVbeCifNkHusE1ubA5Fqd4UB9,FALSE,0,42764,42764,1
112GhXA6iTcZ9L2TqJHd9KjSWsiCouYbUp,FALSE,0,180649,180649,1
113efuRh3t5PQcWzWTNpDpyev8oQrw2gqD,FALSE,2319928,2319928,0,2
1138oA8Rkku5VrGvr8MyeD4bWVPFRbb2wg,FALSE,0,83999,83999,1
112izwmK8Dge8hnMm4Lw1fz2V9at57pH1N,FALSE,0,77664,77664,1
112ePDjSttLfCVXDm2TvqjWvNUinQs6MQH,FALSE,35029,35029,0,2
112gMkE2dob3iiCFdXtmX6xqaTeajk28hS,FALSE,0,5500,5500,1
112f9qY31a5jUDUWoc94mogXC7nzdBSEcs,FALSE,840000,1030000,190000,2
113Gm9Fd9UP3hPLVVWNQhL75UsorwFTUAG,FALSE,0,63763,63763,1
113nTypYePEGcMNrsBZ4vnnXTzojw1dBZ9,FALSE,0,1001100,1001100,1
113ATw6mo4RJYjRGP7euResEiQUYUo8HbX,FALSE,0,10901,10901,2
112J7vfwiuX5x7LALg5bubczXqgKcDAejd,FALSE,1092,1638,546,5
1123LKdf9LHvuPt61Ae6hHZor5mdNwakRi,FALSE,0,98230,98230,1
113BFqERbQ9cG775zBfY798jg2bchucQat,FALSE,0,8081,8081,1
112u9LH7GQvepwK4hhPnNUeEgg3onTY6xz,FALSE,0,3136,3136,1
113PMUyEj2zffSUvE3NysJR6CPwoHVDbPn,FALSE,0,3063186,3063186,1
113BDNKPnSCTBnUQ82dpcwLWhDC5baerEc,FALSE,0,544067,544067,23
113cfdUFjoyhQHXo2aLtpywwr4P2F5h4gW,FALSE,6428243,6478087,49844,13
113YsdJi1U9NHDEc3a813wSiRZmZyyf5UR,FALSE,0,1000,1000,1
113rGJXWGYqBsMupM4B62vMdXjig43mry3,FALSE,0,546,546,1
111GkGPPbq788xM642BZxp1kAmTkTWLQ,FALSE,0,5500,5500,1
112tymkxWQRivfPNfveJRggnJbbGmCfRJ8,FALSE,5460,10920,5460,5
112Fg8CvDcdG6Z7w5v1aPmShfMxDuqaKSi,FALSE,0,10000,10000,1
112NLM8UMpB2d3JvyQCRMAn4bgftt9bYJT,FALSE,3276,5460,2184,16
113RBq1C88n3heoeLT6tQHLpXEsemH7f49,FALSE,0,10000,10000,1
113YGtdiSqRYSHm6PcvuxvSjQH19j2UVXT,FALSE,90509,97348,6839,2
112wMRatVxPCF7yCndRaqstqZrM8yKWa3b,FALSE,0,1397760,1397760,1
113X1Tf4QXNBJxNqGqFeqbVfuQscbdNYaH,FALSE,0,19690361,19690361,1
112bbxFbV2puU6YZGbq32s6DmCtFZN2DNk,FALSE,0,6048,6048,2
1134ptzjbgr8D3rxdLxRsBqQVdLUQ6ttNC,FALSE,646794,713841,67047,26
11121VugW2A8eH1sJWoY2o2QU5jJkPGjLe,FALSE,0,546,546,1
112nGCE875mHcNY2v1j8KgcbUptN87YS9F,FALSE,546,1092,546,2
112rzUsDDSJzAHVcR6RE8QRHkjPsTByTqd,FALSE,0,2500,2500,1
112FVoRAWNQe1Xk6sFcc77eWbZhtpKtvDk,FALSE,66575,66575,0,2
1122dnuWPd4Svky6RfhxsSQTA2i5hn9ZmX,FALSE,30766576,37762268,6995692,10
111112BuYUNP1WSguVMswhVQJGXm2auEw,FALSE,657261567,657269441,7874,458
1127dsufnejgCobSXf7gotDeQKcAaDj7to,FALSE,11157417,11157417,0,2
112dWA3zioUVxt2wk6SGbq14xUFPCQod2i,FALSE,117188,117188,0,2
112Z8EmsJMwECov3sv2jCKYW7Y5mqmFQnM,FALSE,0,3843,3843,1
111Gk4AKb8G8xyJ8r1eze5tB2Dms684m,FALSE,0,10980,10980,2
112d8RotcURQDVegfsCEERbR2YzzwCwsZz,FALSE,266924,266924,0,2
113DMNWD5dBTaqkak3DC6RzKJsiphWegoh,FALSE,0,14756,14756,1
112DZrMvCGRSd1Avhbb8PWC4yNyvXN9HSR,FALSE,0,587,587,1
113ySaEk2DDXVyMohmXzdULQARb6Vqzjk8,FALSE,2361286,2361286,0,24
113UVqKYWxTLMcadyiW7CVhUJWozeh1c9K,FALSE,1252792,1254976,2184,10
112Kwf5LsF865KAQUK7u9xQbgk2ieVAjgP,FALSE,0,10483,10483,1
113dXDv3icHeA6BPsdemK6uH68uUoJZVTR,FALSE,0,147295,147295,1
113urmwQsLFyRCjxD8mJmTg74NwYDezzGL,FALSE,4267,4267,0,2
112eDFRt6szD75fyQujysJqXTzjTtusP8x,FALSE,0,687,687,1
112VAYNEHX22a2Rmk2cAKytCYmMBXBAV4D,FALSE,435261,435262,1,3
11333VBWg2ad6SKqsXx8yLJYCMPJoPMLQK,FALSE,4382261,4382262,1,3
113S9A6HMAQPrqWTMKuDnZFJmc7m9Ziy5D,FALSE,0,20000000,20000000,1
1138zsrEzAF3Gif3vovUxPgbHy6ZQQmewX,FALSE,0,1000061,1000061,1
112w7mrv9zoapXSe7Pt8F9p6MVyNd6zjrE,FALSE,0,799833,799833,1
113G4VxACQyyCFyTKgeEsvyWymhQ4yhV57,FALSE,0,1002215,1002215,1
112SEWsCkDDkHhW1H53eZBZnB8GvVuQGrQ,FALSE,0,1002030,1002030,1
112jSMpUvUFS9cDJERZzrh42j9ssmoTVVt,FALSE,1000,1000,0,2
111111QS7uV522AseVV6Jqs7ZTb5Ewa6,FALSE,0,2730,2730,1
112HM4xDC9VwiihD9ZXBsUbYsxb1u39WaE,FALSE,0,47055,47055,1
112Y6FqfpT4z3Mot9JNJ7NoaSKAJNfSKtH,FALSE,0,16793,16793,1
112nMKSS6BmAaLyqsaE6Nmzsuqk1pqNCiS,FALSE,0,8418,8418,1
113dnHJwa3mn6WeH6No88hJzFKe8Zd7iCn,FALSE,0,995896,995896,1
113WqEc4KNCSgJP2mpk5J13yKNJKGTSgb7,FALSE,0,140456,140456,2
112eBHw3v38Fk732GEkrjZkjdksD39SgXD,FALSE,0,87948,87948,1
112hZ3JERR4PeMXsUE6XcjdhjEsUpDSvid,FALSE,0,2500,2500,1
113a5SK4iaUM96zyCjwzFnbvdKyHFtp4WH,FALSE,0,1000,1000,1
112NT5PLLZ2eGY4be7eXPcmHYUsWBvGSA4,FALSE,40661,75501,34840,6
112n2bPwWY2V9VWEen2p3Lq37pbQfpeepp,FALSE,0,40196,40196,1
112WLLcKEL2FugzBHR5gtKsuZH5frrVw3C,FALSE,0,212076,212076,1
112LTYoFQ68DYLvKjjgjbCEWUa6HV7fbQd,FALSE,0,100244,100244,1
1137b9gaCVvsNr3JKqXxT3xy6rUPHrzjz,FALSE,0,20507,20507,1
113xUMqtpMtZW9LrLVRW7kkPdrm6dyNBCm,FALSE,0,10000,10000,1
113aE5f5xaJMPqK97no1YUmyD2vNqLNSz2,FALSE,20923293,20923293,0,3
112bmk7UjFTcAsY7kqqp6TBmAy67AeF3F5,FALSE,0,16701,16701,2
112gMjBQHtbSeEYhH1PRUKSVWCTTBBtGnH,FALSE,0,1000,1000,1
115v1Pni9Wg2dJKPY3RY7CERAimoFsRbbp,FALSE,0,808392,808392,1
115eV5NJn2yYfteokGdZzB8cELGGFfTmfa,FALSE,1115832,1115832,0,2
114hBvpcuV4Tj6W3WExPrwCGzgAnySUQuX,FALSE,3861,3861,0,2
114HTv5zTKJxHqNd4EueVqbKC41E9JSYHc,FALSE,10009346,10009346,0,2
115i4jLbYvH8x6cUusKtn35EtXNJRpneKK,FALSE,40019592,40019592,0,2
114BuJ2ogbtnshSiP3SouyzbvyPChpDwMF,FALSE,0,7550,7550,1
115PVtZa9VtoREN4KgnQTREKJS4bj5L5ru,FALSE,0,123286,123286,1
115Ekccdf8CJeV8DCm2dJdz1v4TX2P5dt2,FALSE,274627,274628,1,3
115KZexNV92JokqB7i6iqyb2q8i6hc4HBV,FALSE,1092,4914,3822,11
115cbuGqJqoTBxEMSQbCznvvmew9hXwwJL,FALSE,0,116785,116785,1
115J9hHFuRKHhs5981s2tH1K6e4KngVfos,FALSE,0,936960,936960,1
115jZgRH5HXRiVnVeTX9nkBpfaKY9gH3Dp,FALSE,0,28715,28715,1
11595fMNXwSG4xspU2h5CkNZ9AtYbz47Rw,FALSE,17449314,17449314,0,2
115KwRBBdnbZSNtqkDJVW389Uwvd9DAKs3,FALSE,657209,657209,0,2
114oNToYxGoeSMTxja4rJdedrqMFGfZ67c,FALSE,0,10000000,10000000,1
114EwGCduwWiDiYctrAfbRWkhMLTaQyvrM,FALSE,0,10933,10933,1
114FVt1FQshAerx6dKAtCcw8EGkSGhcx2y,FALSE,0,1208115,1208115,1
115rzH22ZdupZPymCGKTiLzwBd3eEoC7Bp,FALSE,0,776,776,1
114U4GaHJYMuUR5yQLtgdRy5shyxqsuaTM,FALSE,0,13840,13840,1
114c2VuoJ6kNdUJWV6xDidsJHp2vojdat2,FALSE,0,9691,9691,1
115aDGhrhcRYQmUv4CXjerYifBvzwvNTia,FALSE,0,645170,645170,1
114PyD9zFcjC7neMgsPozbPZQBV3H7J6Vf,FALSE,0,32487,32487,1
114qpDnTBQ35WNwsP4DLVAjimK7znMJrpK,FALSE,160000,161638,1638,9
1164F4xxrWDyopFzCo3gaoPiBppWF6Lbid,FALSE,0,809768,809768,1
114o6ECuCXXZp8mS4BtQtAuj9a1jbSTGjw,FALSE,1737477,3909322,2171845,7
114f5vuSH9Cyi1RenHvUspFD5yvsQuLUa1,FALSE,0,546,546,1
115iJAjS6uSbJWBtGzKFRvFVcGjRjeP9Sm,FALSE,0,2086545,2086545,1
114bLNCSW4YyD5Vi45yNCq8YokEHjRwFRN,FALSE,0,489502,489502,1
115ZSZofWNnZTGHJQ6EmfM74mjWkBSn5gs,FALSE,0,1000,1000,1
115kTgsAzgNXhZQ3YRTbkVGGhXHwGB3cPm,FALSE,0,70623,70623,1
114ST99hTQ47kUWxtncgkDATVAgj1ukanh,FALSE,0,2471670,2471670,1
115ZzEBAiW6aNhaqCQbEyeMLoUHCyRoxxo,FALSE,0,171042,171042,1
1156SA4SxH1PdfGivXEw27tHce7JA5WmAx,FALSE,0,362532,362532,1
114SgeHiikB9CXs3keDk4mocnQTwBm1zyK,FALSE,0,8758,8758,1
115mTFpbU8Z5fogUqvwrKrwFYCqctGRv9L,FALSE,0,3175,3175,1
115FZ9LHqzDbeWqgb9JBTqvHAzQsMhWtTY,FALSE,501629,1005945,504316,3
115jR2peeTUg1SFFhVKxAWpzL1jqx1Wqff,FALSE,0,1531,1531,1
115d7JanCqg8EMzMVEQfJmRXXstdnbVJL8,FALSE,0,546,546,1
114ttmqQL9NS6fE8wHrYAEAvLhRPGww9pa,FALSE,80145616,80145616,0,59
115zuNA6Gsyn4B8qZcJ2uGmSFNvNC6yQGg,FALSE,0,28404,28404,1
114NuC2boVMnXunPW6mB2JxB4jgvxjnhPU,FALSE,32131,32131,0,2
114GTj1tmf5NDMkvrvEurtKiARV14TSgK7,FALSE,163420,163420,0,2
114X49y1Rsqvshe4N5c3pMYkuLaXqnuput,FALSE,0,709484,709484,1
114xzL47kBLg8MqF54KU232k3868WnjmBD,FALSE,198480796,198580000,99204,4
115oGDMqz22Yrt6tBo1egUckAnJWLMCAN3,FALSE,0,478920,478920,1
115sWnPvx6yfv7n8g66V94fuUpyiTRnmNH,FALSE,0,24489,24489,1
1168R7wudV4CSX4dDUJC4SGkWMAEM1vswY,FALSE,0,337764,337764,1
114TPhsPTyAnw5r9byTkwvJAdsr5iDwUb5,FALSE,349980,349980,0,2
115GrcueEJfGwpE1H9yKXp8C69mH2hk39p,FALSE,0,61335,61335,1
114X722sxktaGAExJQ8GexQh54ZN99Hs2e,FALSE,0,500000,500000,1
115pi3iWTZ9BYXYPNCQDK2Meg9n9DijMhb,FALSE,0,1646930,1646930,1
115BVqyk9cNVDb7YB9FsuThEPPXo6dH7m5,FALSE,2890000,2905462,15462,3
114wnudUcCTt3HBnKiPHRceJZKEPxUaj2y,FALSE,0,4418,4418,1
115KMAfVxfBzfENU4afEqTPfLQfAAcKafY,FALSE,0,817,817,1
115s1hjXhBmr2QppoqTGxsGhZzsuyXebaB,FALSE,0,7291,7291,1
114PPFQhJ3yCuFhQSAK5dAZZg7WYKJGHKF,FALSE,1092,2730,1638,7
1148hzcoMEDR7vaHJtGPuNr5SQcjRi2G94,FALSE,1459600,1465800,6200,4
115y7VPzFdjjoWe5qpDm13mxKAEBBYvsig,FALSE,0,291070,291070,1
115fcCj1LmTnu1Xc41YJ5Jg7PvZD4L7GnG,FALSE,118860,118860,0,2
114eSZeYGYKzkSXBTLSvj8PWtD3irBxqCC,FALSE,0,112500,112500,2
115VmaAATj7Wg3RW9pf97JJrQcpAZpNRo2,FALSE,160000,160546,546,6
114erzrofwczTtz1BjkYQgaJkeakZT4Kub,FALSE,0,5560,5560,3
114eijStjtTMwi7V2k1rD6jhcovNQewSiP,FALSE,0,546,546,1
114nvMLv1Xagpvhbk8m2SrpxhzTWxSQGyx,FALSE,318574,318574,0,4
115HE3ceCJxQN1LVQhFFuiiD6cBNiWFtHK,FALSE,0,2066,2066,1
1163DJUWQMLU15PvmiB3vzEQrhC9K1ZsET,FALSE,0,2500,2500,1
115bLsQa6vs6cJnVUr3vZYPzjComfMeYvM,FALSE,375404544,375404544,0,2
114VhF7eWZ3PVuc2VQzm4mu6aEFt1khV3L,FALSE,50000,50546,546,4
115YCrDDBoniZEViTMz4QAdYaBRYVRvv4z,FALSE,0,8250,8250,1
114MhgSWjqt1U15FDCG59xG62XFd9Q1NF8,FALSE,0,70336,70336,1
114UGofuBnt5rQw2ex3xi8nLD83cpaFDiT,FALSE,0,50900,50900,1
115DGJgeDQYpAcPoh47FTp6q7Fx7haQ9Ar,FALSE,0,47785,47785,5
115KnkrvnnS7zkTF5zqTL1YnqGtCfoLN9v,FALSE,0,46827,46827,1
114LD6oVeLmyN5YnjiyjrC1CKNYzRrTYAw,FALSE,0,201950,201950,1
114UfDyoPQL8AW7zwBiu6adNao4uCUTHMu,FALSE,0,556,556,1
115s9KqBZUuqpuRvBuwXc3JtRm3YXA6wfL,FALSE,24881,24881,0,2
114dawNqREcofLAxq47R1XcPfRSsAb7jJt,FALSE,24312003,26078086,1766083,109
115QJwaEw58Rqv1QU2q3Nih9mzpdwR6dYF,FALSE,0,943,943,1
114WnUNS81B33FcaKbL9bs4d1ZXUC5vW1v,FALSE,0,108322,108322,1
1153DJaxMv6t7QE9MJ3o3sBCL57zmoqZca,FALSE,0,375453,375453,1
115WY1A3BbirRh8WJZVGyimHSxSx4CW4QT,FALSE,575000000,575100002,100002,5
1145BZbwWnN5tDEFoWSFaHG6KdnSnpUHFT,FALSE,0,4812,4812,1
1168vxStoTWCHrxsJcWJwy5wC7TzcTDyNr,FALSE,0,1800000,1800000,2
115QrjE29T6g6MHgmiVbrUfs7gNQAoUM6q,FALSE,0,139272,139272,1
115y6CEbJWKbHW5dUixNWFPnZTuq95WDob,FALSE,0,29003,29003,12
114qq2n18n1MYL1GKo5VZaS4hdTfKciLeV,FALSE,0,5362,5362,1
11661uBUYuZboSVvy7wXmHWoweckzQ1K4c,FALSE,0,575687,575687,1
1167VNEXaG1p9dKdewa4mmCcMihtoCKqRj,FALSE,0,8291,8291,1
1144nj2ixZS72Tb5t7ub9rDP62ggeMRNrg,FALSE,0,9619000,9619000,1
1156m2otRqdS1hFxpMHXe4tZT52ieXNxit,FALSE,805566,805566,0,2
115YQyTm6G7rrA6aWVARmVtzJKvntAgzKb,FALSE,14750000,16365000,1615000,5
1155S5oJGBSsbLYdRRiFYgn9pCiapHqkTY,FALSE,5021781,5021781,0,2
115NhN7CuCVypwGD3kbr4qvRZ9uKaewH6z,FALSE,0,10000000,10000000,1
115jouLVbgwz2RPukMAjihwypTohMZDXW4,FALSE,0,54372,54372,2
114HjdGuD7VnPLsEBy8JQ9dkYn6zZw1bfo,FALSE,0,1964,1964,1
114rZUZMU7byTTQKsN8F1cNsGAzwZCMTh2,FALSE,0,5000,5000,1
115DcgE27wJ2KsyQq4Bxw7sukCVGZLLvU,FALSE,0,743041,743041,1
114ZBwnB6xNsYmComWGXvsS8u9pKYJ4TYy,FALSE,723000,723000,0,2
1141xurnBkTh45SXRDgr8irSYRENvv4vi9,FALSE,450000,460000,10000,4
115oaUpKc4MZWN3rx7JJW3DWYmXNuchRCm,FALSE,0,356007,356007,2
114J4KdUbbaJwaUddAAGrSbg3kK44e6ykj,FALSE,0,916275,916275,1
1164af9VMboYoW7MUHGkNQBznYHWgwurSu,FALSE,0,1884800,1884800,1
115tbXcC5ivgmrVeMo9Hrx6KA68zThWp5k,FALSE,0,205070,205070,1
114YaBdBb4r9c8mXPzx6DfAmkKnmRc9dVe,FALSE,0,30050,30050,2
114p5uR3dmssvjmJXLdDYfnQAscqkv8gKv,FALSE,0,355467,355467,1
114APeGKGVvFGiFEsAQtCeRzBMRcBYhPdJ,FALSE,76355,76355,0,2
114o6UjpWKgGWCQFq2xyhcWCrXSBHbBZZW,FALSE,0,132636000,132636000,2
115g4ouWEad8zRMogfDEFgMWf6ajT2LCWu,FALSE,0,596966,596966,2
1146TCf9xBPsTcmFWxVyeUXmHgCJ1fMyPm,FALSE,0,585200,585200,1
115Rn4wfmVCTfmGiiK14Dgh8uGKV3h3y9E,FALSE,0,28265,28265,1
115gEBrbDjfgMd7uhKy6qwH4sPLmoa7Aij,FALSE,0,2557,2557,1
114fjnRLJxobYzg6pQyTJgKnYNp5CWbpX4,FALSE,0,9219715,9219715,1
114dTRx8wDFNVqhXjEA8g597o6iMtE85uS,FALSE,0,172937,172937,1
